LineId,Date,Time,Pid,Tid,Level,Component,Content,EventId,EventTemplate,datetime,content_length
1068,03-17,16:15:25.262,2227,2227,Informativo,PhoneStatusBar,resumeSuspendedAutohide,E113,resumeSuspendedAutohide,2024-03-17 16:15:25.262,1
1069,03-17,16:15:25.265,1702,2107,Informativo,WindowManager,interceptKeyTq keycode=4 interactive=true keyguardActive=false policyFlags=2b000002 down false canceled false,E68,interceptKeyTq keycode=<*> interactive=true keyguardActive=false policyFlags=<*> down false canceled false,2024-03-17 16:15:25.265,9
1070,03-17,16:15:25.265,1702,2107,Informativo,WindowManager,"interceptKeyBeforeQueueing: key 4 , result : 1",E67,"interceptKeyBeforeQueueing: key <*> , result : <*>",2024-03-17 16:15:25.265,7
1071,03-17,16:15:25.266,2227,2318,Informativo,AudioManager,querySoundEffectsEnabled...,E102,querySoundEffectsEnabled...,2024-03-17 16:15:25.266,1
1072,03-17,16:15:25.307,2227,2227,Informativo,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true),2024-03-17 16:15:25.307,1
1073,03-17,16:15:25.307,2227,2227,Informativo,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",2024-03-17 16:15:25.307,18
1074,03-17,16:15:25.330,2227,2227,Informativo,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true),2024-03-17 16:15:25.330,1
1075,03-17,16:15:25.331,2227,2227,Informativo,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",2024-03-17 16:15:25.331,18
1076,03-17,16:15:25.336,2227,2227,Informativo,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true),2024-03-17 16:15:25.336,1
1077,03-17,16:15:25.336,2227,2227,Informativo,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",2024-03-17 16:15:25.336,18
1078,03-17,16:15:25.443,2227,2227,Informativo,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true),2024-03-17 16:15:25.443,1
1079,03-17,16:15:25.443,2227,2227,Informativo,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",2024-03-17 16:15:25.443,18
1080,03-17,16:15:25.448,1702,1815,Informativo,WindowManager,Destroying surface Surface(name=InputMethod) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.destroyOrSaveSurface:2201 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacementInner:517 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacementLoop:291 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacement:233 com.android.server.wm.WindowManagerService$H.handleMessage:8670 android.os.Handler.dispatchMessage:105,E41,Destroying surface Surface(name=<*>) called by <*>,2024-03-17 16:15:25.448,13
1081,03-17,16:15:25.479,2227,2227,Informativo,PhoneStatusBar,suspendAutohide,E148,suspendAutohide,2024-03-17 16:15:25.479,1
1082,03-17,16:15:25.482,1702,27353,Informativo,WindowManager,interceptKeyTq keycode=4 interactive=true keyguardActive=false policyFlags=2b000002 down true canceled false,E69,interceptKeyTq keycode=<*> interactive=true keyguardActive=false policyFlags=<*> down true canceled false,2024-03-17 16:15:25.482,9
1083,03-17,16:15:25.482,1702,27353,Informativo,WindowManager,"interceptKeyBeforeQueueing: key 4 , result : 1",E67,"interceptKeyBeforeQueueing: key <*> , result : <*>",2024-03-17 16:15:25.482,7
1084,03-17,16:15:25.531,2227,2227,Informativo,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true),2024-03-17 16:15:25.531,1
1085,03-17,16:15:25.531,2227,2227,Informativo,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",2024-03-17 16:15:25.531,18
1086,03-17,16:15:25.547,2227,2227,Informativo,PhoneStatusBar,resumeSuspendedAutohide,E113,resumeSuspendedAutohide,2024-03-17 16:15:25.547,1
1087,03-17,16:15:25.549,1702,27357,Informativo,WindowManager,interceptKeyTq keycode=4 interactive=true keyguardActive=false policyFlags=2b000002 down false canceled false,E68,interceptKeyTq keycode=<*> interactive=true keyguardActive=false policyFlags=<*> down false canceled false,2024-03-17 16:15:25.549,9
1088,03-17,16:15:25.549,1702,27357,Informativo,WindowManager,"interceptKeyBeforeQueueing: key 4 , result : 1",E67,"interceptKeyBeforeQueueing: key <*> , result : <*>",2024-03-17 16:15:25.549,7
1089,03-17,16:15:25.550,2227,2318,Informativo,AudioManager,querySoundEffectsEnabled...,E102,querySoundEffectsEnabled...,2024-03-17 16:15:25.550,1
1090,03-17,16:15:25.821,23650,23689,Informativo,AudioManager,isMusicActive...,E72,isMusicActive...,2024-03-17 16:15:25.821,1
1091,03-17,16:15:26.148,1702,2105,Informativo,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261950783, event=2, flags=0x0, uid=1000",E164,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",2024-03-17 16:15:26.148,5
1092,03-17,16:15:26.149,1702,2105,Informativo,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",2024-03-17 16:15:26.149,1
1093,03-17,16:15:26.149,2227,2227,Informativo,PhoneStatusBar,suspendAutohide,E148,suspendAutohide,2024-03-17 16:15:26.149,1
1094,03-17,16:15:26.153,1702,27353,Informativo,WindowManager,interceptKeyTq keycode=3 interactive=true keyguardActive=false policyFlags=2b000002 down true canceled false,E69,interceptKeyTq keycode=<*> interactive=true keyguardActive=false policyFlags=<*> down true canceled false,2024-03-17 16:15:26.153,9
1095,03-17,16:15:26.153,1702,27353,Informativo,WindowManager,"interceptKeyBeforeQueueing: key 3 , result : 1",E67,"interceptKeyBeforeQueueing: key <*> , result : <*>",2024-03-17 16:15:26.153,7
1096,03-17,16:15:26.153,1702,2105,Informativo,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261950787, event=1, flags=0x0, uid=1000",E164,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",2024-03-17 16:15:26.153,5
1097,03-17,16:15:26.154,1702,2105,Informativo,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",2024-03-17 16:15:26.154,1
1098,03-17,16:15:26.248,2227,2227,Informativo,PhoneStatusBar,resumeSuspendedAutohide,E113,resumeSuspendedAutohide,2024-03-17 16:15:26.248,1
1099,03-17,16:15:26.250,1702,2639,Informativo,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261950887, event=0, flags=0x0, uid=1000",E164,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",2024-03-17 16:15:26.250,5
1100,03-17,16:15:26.250,1702,2639,Informativo,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",2024-03-17 16:15:26.250,1
1101,03-17,16:15:26.252,1702,2618,Informativo,WindowManager,interceptKeyTq keycode=3 interactive=true keyguardActive=false policyFlags=2b000002 down false canceled false,E68,interceptKeyTq keycode=<*> interactive=true keyguardActive=false policyFlags=<*> down false canceled false,2024-03-17 16:15:26.252,9
1102,03-17,16:15:26.252,1702,2618,Informativo,WindowManager,"interceptKeyBeforeQueueing: key 3 , result : 1",E67,"interceptKeyBeforeQueueing: key <*> , result : <*>",2024-03-17 16:15:26.252,7
1103,03-17,16:15:26.253,2227,2318,Informativo,AudioManager,querySoundEffectsEnabled...,E102,querySoundEffectsEnabled...,2024-03-17 16:15:26.253,1
1104,03-17,16:15:26.272,1702,2105,Informativo,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261950909, event=0, flags=0x0, uid=1000",E164,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",2024-03-17 16:15:26.272,5
1105,03-17,16:15:26.273,1702,2105,Informativo,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",2024-03-17 16:15:26.273,1
1106,03-17,16:15:26.277,2227,2227,Informativo,PhoneStatusBar,"animateCollapsePanels:flags=0, force=false, delayed=false, mExpandedVisible=false",E18,"animateCollapsePanels:flags=<*>, force=false, delayed=false, mExpandedVisible=false",2024-03-17 16:15:26.277,4
1107,03-17,16:15:26.277,2227,2227,Informativo,PanelView,closeQs,E39,closeQs,2024-03-17 16:15:26.277,1
1108,03-17,16:15:26.278,2227,2227,Informativo,PanelView,cancelPeek: false,E34,cancelPeek: false,2024-03-17 16:15:26.278,2
1109,03-17,16:15:26.278,2227,2227,Informativo,PanelView,instantCollapse,E66,instantCollapse,2024-03-17 16:15:26.278,1
1110,03-17,16:15:26.278,2227,2227,Informativo,PanelView,cancelPeek: false,E34,cancelPeek: false,2024-03-17 16:15:26.278,2
1111,03-17,16:15:26.295,2227,2227,Informativo,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true),2024-03-17 16:15:26.295,1
1112,03-17,16:15:26.296,2227,2227,Informativo,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",2024-03-17 16:15:26.296,18
1113,03-17,16:15:26.299,1702,2105,Informativo,PowerManagerService,"acquire lock=189667585, flags=0x1, tag=""*launch*"", name=android, ws=WorkSource{10057}, uid=1000, pid=1702",E10,"acquire lock=<*>, flags=<*>, tag=""<*>"", name=<*>, ws=<*>, uid=<*>, pid=<*>",2024-03-17 16:15:26.299,8
1114,03-17,16:15:26.299,1702,2105,Informativo,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",2024-03-17 16:15:26.299,1
1115,03-17,16:15:26.299,1702,2105,Informativo,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",E11,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",2024-03-17 16:15:26.299,4
1116,03-17,16:15:26.304,2227,2227,Informativo,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true),2024-03-17 16:15:26.304,1
1117,03-17,16:15:26.304,2227,2227,Informativo,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",2024-03-17 16:15:26.304,18
1118,03-17,16:15:26.317,2227,2227,Informativo,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true),2024-03-17 16:15:26.317,1
1119,03-17,16:15:26.317,2227,2227,Informativo,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",2024-03-17 16:15:26.317,18
1120,03-17,16:15:26.328,2227,2227,Informativo,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true),2024-03-17 16:15:26.328,1
1121,03-17,16:15:26.328,2227,2227,Informativo,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",2024-03-17 16:15:26.328,18
1122,03-17,16:15:26.375,1702,1820,Informativo,DisplayPowerController,HBM brightnessIn =38,E64,HBM brightnessIn =<*>,2024-03-17 16:15:26.375,3
1123,03-17,16:15:26.375,1702,1820,Informativo,DisplayPowerController,HBM brightnessOut =38,E65,HBM brightnessOut =<*>,2024-03-17 16:15:26.375,3
1124,03-17,16:15:26.375,1702,1820,Informativo,DisplayPowerController,"Animating brightness: target=38, rate=200",E21,"Animating brightness: target=<*>, rate=<*>",2024-03-17 16:15:26.375,4
1125,03-17,16:15:26.376,1702,14640,Informativo,WindowManager,"Taking screenshot from Surface with crop:[Rect(0, 48 - 720, 1208)], width:[432], height:[696], minLayer:[21000], maxLayer:[21080], inRotation:[false], rot:[0]",E149,"Taking screenshot from Surface with crop:[Rect(<*>, <*> - <*>, <*>)], width:[<*>], height:[<*>], minLayer:[<*>], maxLayer:[<*>], inRotation:[false], rot:[<*>]",2024-03-17 16:15:26.376,16
1126,03-17,16:15:26.462,1702,8303,Informativo,WindowManager,The change in focus caused us to need to do a layout begin,E150,The change in focus caused us to need to do a layout begin,2024-03-17 16:15:26.462,13
1127,03-17,16:15:26.462,1702,8303,Informativo,WindowManager,The change in focus caused us to need to do a layout end,E151,The change in focus caused us to need to do a layout end,2024-03-17 16:15:26.462,13
1128,03-17,16:15:26.466,2227,2227,Informativo,PhoneStatusBar,"setSystemUiVisibility vis=708 mask=ffffffff oldVal=40000500 newVal=708 diff=40000208 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",2024-03-17 16:15:26.466,18
1129,03-17,16:15:26.467,2227,2227,Informativo,PhoneStatusBar,cancelAutohide,E27,cancelAutohide,2024-03-17 16:15:26.467,1
1130,03-17,16:15:26.467,2227,2227,Informativo,PhoneStatusBar,"notifyUiVisibilityChanged:vis=0x708, SystemUiVisibility=0x708",E84,"notifyUiVisibilityChanged:vis=<*>, SystemUiVisibility=<*>",2024-03-17 16:15:26.467,2
1131,03-17,16:15:26.475,2227,2227,Informativo,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=0.0",E155,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>",2024-03-17 16:15:26.475,4
1132,03-17,16:15:26.475,2227,2227,Informativo,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false,2024-03-17 16:15:26.475,2
1133,03-17,16:15:26.530,1702,2639,Informativo,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }",E136,"Skipping, withExcluded: false, tr.intent:Intent { flg=<*> cmp=<*> bnds=<*> }",2024-03-17 16:15:26.530,9
1134,03-17,16:15:26.530,1702,2639,Informativo,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=com.android.incallui/.InCallActivity (has extras) }",E134,"Skipping, withExcluded: false, tr.intent:Intent { act=<*> flg=<*> cmp=<*> (has extras) }",2024-03-17 16:15:26.530,11
1135,03-17,16:15:26.530,1702,2639,Informativo,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x18800000 cmp=com.tencent.mm/.plugin.base.stub.WXEntryActivity (has extras) }",E135,"Skipping, withExcluded: false, tr.intent:Intent { flg=<*> cmp=<*> (has extras) }",2024-03-17 16:15:26.530,10
1136,03-17,16:15:26.530,1702,2639,Informativo,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10800000 cmp=com.tencent.qqmusic/.business.lockscreen.LockScreenActivity (has extras) }",E135,"Skipping, withExcluded: false, tr.intent:Intent { flg=<*> cmp=<*> (has extras) }",2024-03-17 16:15:26.530,10
1137,03-17,16:15:26.530,1702,2639,Informativo,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=com.android.contacts.action.CHOOSE_SUB dat=tel:xxxxxxxxxxx flg=0x10808000 cmp=com.android.contacts/.ChooseSubActivity (has extras) }",E132,"Skipping, withExcluded: false, tr.intent:Intent { act=<*> dat=<*> flg=<*> cmp=<*> (has extras) }",2024-03-17 16:15:26.530,12
1138,03-17,16:15:26.530,1702,2639,Informativo,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.VIEW dat=file:///storage/emulated/0/Tencent/QQfile_recv/b.apk typ=application/vnd.android.package-archive flg=0x10800000 cmp=com.android.packageinstaller/.PackageInstallerActivity (has extras) }",E133,"Skipping, withExcluded: false, tr.intent:Intent { act=<*> dat=<*> typ=<*> flg=<*> cmp=<*> (has extras) }",2024-03-17 16:15:26.530,13
