LineId,Label,Timestamp,Date,Node,Time,NodeRepeat,Type,Component,Level,Content,EventId,EventTemplate,datetime,content_length
1128,-,1122165876,2005-07-23,R10-M1-NE-C:J05-U01,2005-07-23-17.44.36.808433,R10-M1-NE-C:J05-U01,RAS,KERNEL,Informativo,5 floating point alignment exceptions,E4,<*> floating point alignment exceptions,2005-07-24 00:44:36,5
1129,-,1122165882,2005-07-23,R11-M1-NE-C:J10-U11,2005-07-23-17.44.42.945213,R11-M1-NE-C:J10-U11,RAS,KERNEL,Informativo,generating core.2317,E67,generating core.<*>,2005-07-24 00:44:42,2
1130,-,1122165888,2005-07-23,R15-M0-NE-C:J07-U01,2005-07-23-17.44.48.654569,R15-M0-NE-C:J07-U01,RAS,KERNEL,Informativo,generating core.12630,E67,generating core.<*>,2005-07-24 00:44:48,2
1131,-,1122165890,2005-07-23,R15-M1-NA-C:J13-U11,2005-07-23-17.44.50.608907,R15-M1-NA-C:J13-U11,RAS,KERNEL,Informativo,generating core.11357,E67,generating core.<*>,2005-07-24 00:44:50,2
1132,-,1122165915,2005-07-23,R17-M0-N1-C:J06-U11,2005-07-23-17.45.15.142194,R17-M0-N1-C:J06-U11,RAS,KERNEL,Informativo,generating core.14250,E67,generating core.<*>,2005-07-24 00:45:15,2
1133,-,1122166026,2005-07-23,R11-M1-NF-C:J07-U01,2005-07-23-17.47.06.550385,R11-M1-NF-C:J07-U01,RAS,KERNEL,Informativo,generating core.10514,E67,generating core.<*>,2005-07-24 00:47:06,2
1134,-,1122166057,2005-07-23,R16-M1-N0-C:J10-U01,2005-07-23-17.47.37.233460,R16-M1-N0-C:J10-U01,RAS,KERNEL,Informativo,5 floating point alignment exceptions,E4,<*> floating point alignment exceptions,2005-07-24 00:47:37,5
1135,-,1122166096,2005-07-23,R17-M0-N4-C:J12-U11,2005-07-23-17.48.16.382766,R17-M0-N4-C:J12-U11,RAS,KERNEL,Informativo,generating core.4781,E67,generating core.<*>,2005-07-24 00:48:16,2
1136,-,1122166538,2005-07-23,R15-M1-N3-C:J11-U11,2005-07-23-17.55.38.692000,R15-M1-N3-C:J11-U11,RAS,KERNEL,Informativo,5 floating point alignment exceptions,E4,<*> floating point alignment exceptions,2005-07-24 00:55:38,5
1137,-,1122166574,2005-07-23,R14-M1-ND-C:J17-U01,2005-07-23-17.56.14.409667,R14-M1-ND-C:J17-U01,RAS,KERNEL,Informativo,5 floating point alignment exceptions,E4,<*> floating point alignment exceptions,2005-07-24 00:56:14,5
1138,-,1122166579,2005-07-23,R14-M0-NF-C:J09-U01,2005-07-23-17.56.19.153654,R14-M0-NF-C:J09-U01,RAS,KERNEL,Informativo,5 floating point alignment exceptions,E4,<*> floating point alignment exceptions,2005-07-24 00:56:19,5
1139,-,1122166602,2005-07-23,R16-M1-NE-C:J10-U11,2005-07-23-17.56.42.172094,R16-M1-NE-C:J10-U11,RAS,KERNEL,Informativo,5 floating point alignment exceptions,E4,<*> floating point alignment exceptions,2005-07-24 00:56:42,5
1140,-,1122166655,2005-07-23,R13-M0-NB-C:J03-U11,2005-07-23-17.57.35.683632,R13-M0-NB-C:J03-U11,RAS,KERNEL,Informativo,5 floating point alignment exceptions,E4,<*> floating point alignment exceptions,2005-07-24 00:57:35,5
1141,-,1122166749,2005-07-23,R13-M1-NC-C:J04-U01,2005-07-23-17.59.09.578130,R13-M1-NC-C:J04-U01,RAS,KERNEL,Informativo,5 floating point alignment exceptions,E4,<*> floating point alignment exceptions,2005-07-24 00:59:09,5
1142,-,1122167255,2005-07-23,R16-M1-NB-C:J06-U01,2005-07-23-18.07.35.329193,R16-M1-NB-C:J06-U01,RAS,KERNEL,Informativo,685 floating point alignment exceptions,E4,<*> floating point alignment exceptions,2005-07-24 01:07:35,5
1143,-,1122167266,2005-07-23,R17-M0-NF-C:J09-U01,2005-07-23-18.07.46.273016,R17-M0-NF-C:J09-U01,RAS,KERNEL,Informativo,685 floating point alignment exceptions,E4,<*> floating point alignment exceptions,2005-07-24 01:07:46,5
1144,-,1122167432,2005-07-23,R11-M1-N9-C:J07-U11,2005-07-23-18.10.32.223048,R11-M1-N9-C:J07-U11,RAS,KERNEL,Informativo,685 floating point alignment exceptions,E4,<*> floating point alignment exceptions,2005-07-24 01:10:32,5
1145,-,1122167438,2005-07-23,R11-M1-N5-C:J14-U11,2005-07-23-18.10.38.305020,R11-M1-N5-C:J14-U11,RAS,KERNEL,Informativo,685 floating point alignment exceptions,E4,<*> floating point alignment exceptions,2005-07-24 01:10:38,5
1146,-,1122168559,2005-07-23,R13-M0-N2-C:J02-U01,2005-07-23-18.29.19.795230,R13-M0-N2-C:J02-U01,RAS,KERNEL,Informativo,1005 floating point alignment exceptions,E4,<*> floating point alignment exceptions,2005-07-24 01:29:19,5
1147,-,1122168606,2005-07-23,R16-M1-NA-C:J09-U11,2005-07-23-18.30.06.965137,R16-M1-NA-C:J09-U11,RAS,KERNEL,Informativo,1005 floating point alignment exceptions,E4,<*> floating point alignment exceptions,2005-07-24 01:30:06,5
1148,-,1122168668,2005-07-23,R14-M0-N1-C:J12-U11,2005-07-23-18.31.08.281027,R14-M0-N1-C:J12-U11,RAS,KERNEL,Informativo,1005 floating point alignment exceptions,E4,<*> floating point alignment exceptions,2005-07-24 01:31:08,5
1149,-,1122168756,2005-07-23,R17-M0-N0-C:J10-U01,2005-07-23-18.32.36.821809,R17-M0-N0-C:J10-U01,RAS,KERNEL,Informativo,1005 floating point alignment exceptions,E4,<*> floating point alignment exceptions,2005-07-24 01:32:36,5
1150,-,1122168766,2005-07-23,R13-M1-N4-C:J14-U01,2005-07-23-18.32.46.116065,R13-M1-N4-C:J14-U01,RAS,KERNEL,Informativo,1005 floating point alignment exceptions,E4,<*> floating point alignment exceptions,2005-07-24 01:32:46,5
1151,-,1122244714,2005-07-24,R36-M1-N9-C:J06-U01,2005-07-24-15.38.34.839211,R36-M1-N9-C:J06-U01,RAS,KERNEL,Informativo,"CE sym 25, at 0x155e28e0, mask 0x08",E18,"CE sym <*>, at <*>, mask <*>",2005-07-24 22:38:34,7
1152,-,1122255910,2005-07-24,R37-M0-N1-C:J02-U01,2005-07-24-18.45.10.049310,R37-M0-N1-C:J02-U01,RAS,KERNEL,Informativo,generating core.16019,E67,generating core.<*>,2005-07-25 01:45:10,2
1153,-,1122255994,2005-07-24,R31-M0-NB-C:J17-U11,2005-07-24-18.46.34.093592,R31-M0-NB-C:J17-U11,RAS,KERNEL,Informativo,generating core.45168,E67,generating core.<*>,2005-07-25 01:46:34,2
1154,-,1122256043,2005-07-24,R24-M1-NF-C:J05-U01,2005-07-24-18.47.23.101939,R24-M1-NF-C:J05-U01,RAS,KERNEL,Informativo,generating core.33115,E67,generating core.<*>,2005-07-25 01:47:23,2
1155,-,1122256252,2005-07-24,R34-M0-N2-C:J04-U11,2005-07-24-18.50.52.804496,R34-M0-N2-C:J04-U11,RAS,KERNEL,Informativo,generating core.4535,E67,generating core.<*>,2005-07-25 01:50:52,2
1156,-,1122256376,2005-07-24,R31-M1-NA-C:J04-U01,2005-07-24-18.52.56.307046,R31-M1-NA-C:J04-U01,RAS,KERNEL,Informativo,generating core.53271,E67,generating core.<*>,2005-07-25 01:52:56,2
1157,-,1122256379,2005-07-24,R34-M1-N9-C:J17-U01,2005-07-24-18.52.59.208597,R34-M1-N9-C:J17-U01,RAS,KERNEL,Informativo,generating core.31056,E67,generating core.<*>,2005-07-25 01:52:59,2
1158,-,1122256630,2005-07-24,R10-M0-N2-C:J10-U11,2005-07-24-18.57.10.497267,R10-M0-N2-C:J10-U11,RAS,KERNEL,Informativo,generating core.62637,E67,generating core.<*>,2005-07-25 01:57:10,2
1159,-,1122256784,2005-07-24,R17-M1-N9-C:J11-U11,2005-07-24-18.59.44.109317,R17-M1-N9-C:J11-U11,RAS,KERNEL,Informativo,generating core.15977,E67,generating core.<*>,2005-07-25 01:59:44,2
1160,-,1122256860,2005-07-24,R12-M1-N2-C:J04-U11,2005-07-24-19.01.00.580526,R12-M1-N2-C:J04-U11,RAS,KERNEL,Informativo,generating core.37807,E67,generating core.<*>,2005-07-25 02:01:00,2
1161,-,1122256902,2005-07-24,R00-M0-N2-C:J06-U01,2005-07-24-19.01.42.801712,R00-M0-N2-C:J06-U01,RAS,KERNEL,Informativo,generating core.38022,E67,generating core.<*>,2005-07-25 02:01:42,2
1162,-,1122334240,2005-07-25,R01-M1-NB-C:J15-U01,2005-07-25-16.30.40.590097,R01-M1-NB-C:J15-U01,RAS,KERNEL,Informativo,generating core.2704,E67,generating core.<*>,2005-07-25 23:30:40,2
1163,-,1122334241,2005-07-25,R00-M0-N7-C:J09-U01,2005-07-25-16.30.41.390181,R00-M0-N7-C:J09-U01,RAS,KERNEL,Informativo,generating core.50,E67,generating core.<*>,2005-07-25 23:30:41,2
1164,-,1122334272,2005-07-25,R00-M1-N0-C:J14-U11,2005-07-25-16.31.12.207957,R00-M1-N0-C:J14-U11,RAS,KERNEL,Informativo,generating core.4012,E67,generating core.<*>,2005-07-25 23:31:12,2
1165,-,1122334283,2005-07-25,R05-M1-N0-C:J12-U01,2005-07-25-16.31.23.780557,R05-M1-N0-C:J12-U01,RAS,KERNEL,Informativo,generating core.2917,E67,generating core.<*>,2005-07-25 23:31:23,2
1166,-,1122400971,2005-07-26,R06-M0-N7-C:J07-U01,2005-07-26-11.02.51.140194,R06-M0-N7-C:J07-U01,RAS,KERNEL,Informativo,generating core.114,E67,generating core.<*>,2005-07-26 18:02:51,2
1167,-,1122403352,2005-07-26,R06-M0-N5-C:J15-U11,2005-07-26-11.42.32.680498,R06-M0-N5-C:J15-U11,RAS,KERNEL,Informativo,generating core.248,E67,generating core.<*>,2005-07-26 18:42:32,2
1168,-,1122405365,2005-07-26,R04-M0-N6-C:J09-U01,2005-07-26-12.16.05.063905,R04-M0-N6-C:J09-U01,RAS,KERNEL,Informativo,generating core.118,E67,generating core.<*>,2005-07-26 19:16:05,2
1169,-,1122405838,2005-07-26,R06-M0-N8-C:J11-U01,2005-07-26-12.23.58.178894,R06-M0-N8-C:J11-U01,RAS,KERNEL,Informativo,generating core.469,E67,generating core.<*>,2005-07-26 19:23:58,2
1170,-,1122430461,2005-07-26,R20-M0-N9-C:J06-U01,2005-07-26-19.14.21.706235,R20-M0-N9-C:J06-U01,RAS,KERNEL,Informativo,generating core.64538,E67,generating core.<*>,2005-07-27 02:14:21,2
1171,-,1122430482,2005-07-26,R22-M1-NB-C:J08-U11,2005-07-26-19.14.42.115150,R22-M1-NB-C:J08-U11,RAS,KERNEL,Informativo,generating core.37690,E67,generating core.<*>,2005-07-27 02:14:42,2
1172,-,1122430512,2005-07-26,R23-M1-N7-C:J10-U01,2005-07-26-19.15.12.085226,R23-M1-N7-C:J10-U01,RAS,KERNEL,Informativo,generating core.42905,E67,generating core.<*>,2005-07-27 02:15:12,2
1173,-,1122430586,2005-07-26,R21-M0-N1-C:J05-U01,2005-07-26-19.16.26.413910,R21-M0-N1-C:J05-U01,RAS,KERNEL,Informativo,generating core.55515,E67,generating core.<*>,2005-07-27 02:16:26,2
1174,-,1122430589,2005-07-26,R27-M1-NA-C:J02-U11,2005-07-26-19.16.29.748932,R27-M1-NA-C:J02-U11,RAS,KERNEL,Informativo,generating core.46655,E67,generating core.<*>,2005-07-27 02:16:29,2
1175,-,1122430659,2005-07-26,R22-M1-N3-C:J02-U11,2005-07-26-19.17.39.082056,R22-M1-N3-C:J02-U11,RAS,KERNEL,Informativo,generating core.38843,E67,generating core.<*>,2005-07-27 02:17:39,2
1176,-,1122430660,2005-07-26,R20-M1-ND-C:J06-U01,2005-07-26-19.17.40.775429,R20-M1-ND-C:J06-U01,RAS,KERNEL,Informativo,generating core.3098,E67,generating core.<*>,2005-07-27 02:17:40,2
1177,-,1122430675,2005-07-26,R21-M1-N2-C:J12-U11,2005-07-26-19.17.55.987174,R21-M1-N2-C:J12-U11,RAS,KERNEL,Informativo,generating core.45245,E67,generating core.<*>,2005-07-27 02:17:55,2
1178,-,1122430739,2005-07-26,R34-M0-N7-C:J15-U01,2005-07-26-19.18.59.568031,R34-M0-N7-C:J15-U01,RAS,KERNEL,Informativo,generating core.34256,E67,generating core.<*>,2005-07-27 02:18:59,2
1179,-,1122430783,2005-07-26,R20-M0-NB-C:J02-U11,2005-07-26-19.19.43.766607,R20-M0-NB-C:J02-U11,RAS,KERNEL,Informativo,generating core.29755,E67,generating core.<*>,2005-07-27 02:19:43,2
1180,-,1122430797,2005-07-26,R35-M1-N7-C:J02-U01,2005-07-26-19.19.57.499754,R35-M1-N7-C:J02-U01,RAS,KERNEL,Informativo,generating core.50579,E67,generating core.<*>,2005-07-27 02:19:57,2
1181,-,1122431105,2005-07-26,R13-M1-NE-C:J10-U01,2005-07-26-19.25.05.763740,R13-M1-NE-C:J10-U01,RAS,KERNEL,Informativo,generating core.9997,E67,generating core.<*>,2005-07-27 02:25:05,2
1182,-,1122431133,2005-07-26,R16-M0-N9-C:J17-U01,2005-07-26-19.25.33.847429,R16-M0-N9-C:J17-U01,RAS,KERNEL,Informativo,generating core.64072,E67,generating core.<*>,2005-07-27 02:25:33,2
1183,-,1122431171,2005-07-26,R16-M0-N6-C:J12-U01,2005-07-26-19.26.11.720872,R16-M0-N6-C:J12-U01,RAS,KERNEL,Informativo,generating core.25229,E67,generating core.<*>,2005-07-27 02:26:11,2
1184,-,1122431178,2005-07-26,R17-M1-NB-C:J09-U11,2005-07-26-19.26.18.003421,R17-M1-NB-C:J09-U11,RAS,KERNEL,Informativo,generating core.45674,E67,generating core.<*>,2005-07-27 02:26:18,2
1185,-,1122431204,2005-07-26,R10-M1-NB-C:J16-U11,2005-07-26-19.26.44.167957,R10-M1-NB-C:J16-U11,RAS,KERNEL,Informativo,generating core.36904,E67,generating core.<*>,2005-07-27 02:26:44,2
1186,-,1122431319,2005-07-26,R16-M0-ND-C:J17-U01,2005-07-26-19.28.39.681757,R16-M0-ND-C:J17-U01,RAS,KERNEL,Informativo,generating core.59976,E67,generating core.<*>,2005-07-27 02:28:39,2
1187,-,1122431319,2005-07-26,R16-M0-ND-C:J13-U01,2005-07-26-19.28.39.863604,R16-M0-ND-C:J13-U01,RAS,KERNEL,Informativo,generating core.59977,E67,generating core.<*>,2005-07-27 02:28:39,2
1188,-,1122431396,2005-07-26,R07-M0-N6-C:J07-U11,2005-07-26-19.29.56.539285,R07-M0-N6-C:J07-U11,RAS,KERNEL,Informativo,generating core.9958,E67,generating core.<*>,2005-07-27 02:29:56,2
1189,-,1122431408,2005-07-26,R11-M0-N5-C:J14-U01,2005-07-26-19.30.08.728161,R11-M0-N5-C:J14-U01,RAS,KERNEL,Informativo,generating core.19592,E67,generating core.<*>,2005-07-27 02:30:08,2
1190,-,1122431485,2005-07-26,R03-M1-N6-C:J08-U11,2005-07-26-19.31.25.816198,R03-M1-N6-C:J08-U11,RAS,KERNEL,Informativo,generating core.50086,E67,generating core.<*>,2005-07-27 02:31:25,2
1191,-,1122431514,2005-07-26,R03-M1-N2-C:J11-U01,2005-07-26-19.31.54.482487,R03-M1-N2-C:J11-U01,RAS,KERNEL,Informativo,generating core.22469,E67,generating core.<*>,2005-07-27 02:31:54,2
1192,-,1122431540,2005-07-26,R14-M0-N9-C:J04-U11,2005-07-26-19.32.20.863604,R14-M0-N9-C:J04-U11,RAS,KERNEL,Informativo,generating core.63787,E67,generating core.<*>,2005-07-27 02:32:20,2
1193,-,1122431669,2005-07-26,R07-M1-N6-C:J14-U11,2005-07-26-19.34.29.061235,R07-M1-N6-C:J14-U11,RAS,KERNEL,Informativo,generating core.18084,E67,generating core.<*>,2005-07-27 02:34:29,2
1194,-,1122431732,2005-07-26,R05-M1-N9-C:J11-U01,2005-07-26-19.35.32.608060,R05-M1-N9-C:J11-U01,RAS,KERNEL,Informativo,generating core.23873,E67,generating core.<*>,2005-07-27 02:35:32,2
1195,-,1122492300,2005-07-27,R36-M0-N7-C:J13-U11,2005-07-27-12.25.00.990788,R36-M0-N7-C:J13-U11,RAS,KERNEL,Informativo,generating core.2105,E67,generating core.<*>,2005-07-27 19:25:00,2
1196,-,1122492307,2005-07-27,R36-M0-N3-C:J09-U01,2005-07-27-12.25.07.297896,R36-M0-N3-C:J09-U01,RAS,KERNEL,Informativo,generating core.306,E67,generating core.<*>,2005-07-27 19:25:07,2
1197,-,1122574113,2005-07-28,R31-M1-N1-C:J08-U11,2005-07-28-11.08.33.510063,R31-M1-N1-C:J08-U11,RAS,KERNEL,Informativo,generating core.11346,E67,generating core.<*>,2005-07-28 18:08:33,2
1198,-,1122574115,2005-07-28,R31-M0-NB-C:J12-U11,2005-07-28-11.08.35.403371,R31-M0-NB-C:J12-U11,RAS,KERNEL,Informativo,generating core.6161,E67,generating core.<*>,2005-07-28 18:08:35,2
1199,-,1122627016,2005-07-29,R36-M0-NA-C:J13-U01,2005-07-29-01.50.16.378824,R36-M0-NA-C:J13-U01,RAS,KERNEL,Informativo,"1 ddr errors(s) detected and corrected on rank 0, symbol 11, bit 6",E2,"<*> ddr errors(s) detected and corrected on rank <*>, symbol <*>, bit <*>",2005-07-29 08:50:16,13
1200,-,1123021638,2005-08-02,UNKNOWN_LOCATION,2005-08-02-15.27.18.161989,UNKNOWN_LOCATION,,DISCOVERY,Informativo,New ido chip inserted into the database: FF:F2:9F:15:1F:72:00:0D:60:EA:E0:8D ip=10.7.0.13 v=9 t=2,E88,New ido chip inserted into the database: <*> ip=<*> v=<*> t=<*>,2005-08-02 22:27:18,11
1201,-,1123025540,2005-08-02,UNKNOWN_LOCATION,2005-08-02-16.32.20.358039,UNKNOWN_LOCATION,,DISCOVERY,Informativo,New ido chip inserted into the database: FF:F2:9F:16:BF:6C:00:0D:60:E9:40:93 ip=10.5.0.46 v=13 t=4,E88,New ido chip inserted into the database: <*> ip=<*> v=<*> t=<*>,2005-08-02 23:32:20,11
1202,-,1123025954,2005-08-02,R23-M0-N7,2005-08-02-16.39.14.159918,R23-M0-N7,,HARDWARE,Error,NodeCard is not fully functional,E94,NodeCard is not fully functional,2005-08-02 23:39:14,5
1203,-,1123030687,2005-08-02,R00-M0-N2,2005-08-02-17.58.07.084868,R00-M0-N2,,DISCOVERY,Error,"Node card status: ALERT 0, ALERT 1, ALERT 2, ALERT 3 is (are) active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD is asserted. PGOOD error latch is clear. MPGOOD is OK. MPGOOD error latch is clear. The 2.5 volt rail is OK. The 1.5 volt rail is OK.",E91,"Node card status: ALERT <*>, ALERT <*>, ALERT <*>, ALERT <*> is (are) active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD is asserted. PGOOD error latch is clear. MPGOOD is OK. MPGOOD error latch is clear. The <*>.<*> volt rail is OK. The <*>.<*> volt rail is OK.",2005-08-03 00:58:07,75
1204,-,1123030693,2005-08-02,R00-M0-ND,2005-08-02-17.58.13.994269,R00-M0-ND,,DISCOVERY,Informativo,"Node card VPD check: U11 node in processor card slot J16 do not match. VPD ecid 04DF80A7942FFFFF0C081AE08CD2, found 0000000000000000000000000000",E93,"Node card VPD check: U<*> node in processor card slot J<*> do not match. VPD ecid <*>, found <*>",2005-08-03 00:58:13,19
1205,-,1123042536,2005-08-02,UNKNOWN_LOCATION,2005-08-02-21.15.36.811548,UNKNOWN_LOCATION,,DISCOVERY,Error,Can not get assembly information for node card,E17,Can not get assembly information for node card,2005-08-03 04:15:36,8
1206,-,1123043313,2005-08-02,UNKNOWN_LOCATION,2005-08-02-21.28.33.869729,UNKNOWN_LOCATION,,DISCOVERY,Informativo,New ido chip inserted into the database: FF:F2:9F:16:C4:C2:00:0D:60:E9:3B:3D ip=10.2.1.37 v=13 t=4,E88,New ido chip inserted into the database: <*> ip=<*> v=<*> t=<*>,2005-08-03 04:28:33,11
1207,-,1123060215,2005-08-03,UNKNOWN_LOCATION,2005-08-03-02.10.15.206558,UNKNOWN_LOCATION,,DISCOVERY,Error,Can not get assembly information for node card,E17,Can not get assembly information for node card,2005-08-03 09:10:15,8
1208,-,1123110662,2005-08-03,,2005-08-03-16.11.02.839771,,RAS,MMCS,Error,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",E74,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=<*> Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",2005-08-03 23:11:02,13
1209,-,1123110668,2005-08-03,,2005-08-03-16.11.08.572137,,RAS,MMCS,Error,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",E74,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=<*> Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",2005-08-03 23:11:08,13
1210,-,1123110754,2005-08-03,,2005-08-03-16.12.34.240816,,RAS,MMCS,Error,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",E74,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=<*> Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",2005-08-03 23:12:34,13
1211,-,1123110774,2005-08-03,,2005-08-03-16.12.54.271533,,RAS,MMCS,Error,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",E74,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=<*> Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",2005-08-03 23:12:54,13
1212,-,1123110830,2005-08-03,,2005-08-03-16.13.50.570973,,RAS,MMCS,Error,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",E74,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=<*> Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",2005-08-03 23:13:50,13
1213,-,1123110843,2005-08-03,,2005-08-03-16.14.03.884634,,RAS,MMCS,Error,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",E74,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=<*> Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",2005-08-03 23:14:03,13
1214,-,1123110844,2005-08-03,,2005-08-03-16.14.04.704650,,RAS,MMCS,Error,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",E74,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=<*> Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",2005-08-03 23:14:04,13
1215,-,1123110860,2005-08-03,,2005-08-03-16.14.20.667595,,RAS,MMCS,Error,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",E74,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=<*> Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",2005-08-03 23:14:20,13
1216,-,1123110898,2005-08-03,,2005-08-03-16.14.58.668464,,RAS,MMCS,Error,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",E74,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=<*> Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",2005-08-03 23:14:58,13
1217,-,1123176466,2005-08-04,R71-M0-NC,2005-08-04-10.27.46.284345,R71-M0-NC,,DISCOVERY,Error,Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,E92,Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The <*>.<*> volt rail is OK. The <*>.<*> volt rail is OK.,2005-08-04 17:27:46,69
