LineId,Date,Time,Level,Node,Component,Id,Content,EventId,EventTemplate,datetime,content_length
1134,2015-07-29,19:33:44.508,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:33:44.508,2
1135,2015-07-29,19:33:47.846,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:33:47.846,2
1136,2015-07-29,19:33:51.095,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:33:51.095,7
1137,2015-07-29,19:33:51.295,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:33:51.295,11
1138,2015-07-29,19:33:54.435,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:33:54.435,4
1139,2015-07-29,19:33:54.525,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:33:54.525,4
1140,2015-07-29,19:33:57.773,Informativo,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:60936,E40,Received connection request /<*>:<*>,2015-07-29 19:33:57.773,4
1141,2015-07-29,19:33:57.774,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:33:57.774,7
1142,2015-07-29,19:34:01.116,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:34:01.116,7
1143,2015-07-29,19:34:04.656,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:34:04.656,2
1144,2015-07-29,19:34:07.797,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:34:07.797,2
1145,2015-07-29,19:34:07.889,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:34:07.889,7
1146,2015-07-29,19:34:07.996,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:34:07.996,4
1147,2015-07-29,19:34:11.226,Informativo,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:57449,E40,Received connection request /<*>:<*>,2015-07-29 19:34:11.226,4
1148,2015-07-29,19:34:11.335,Informativo,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:45275,E40,Received connection request /<*>:<*>,2015-07-29 19:34:11.335,4
1149,2015-07-29,19:34:14.680,Informativo,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:45295,E40,Received connection request /<*>:<*>,2015-07-29 19:34:14.680,4
1150,2015-07-29,19:34:17.817,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:34:17.817,7
1151,2015-07-29,19:34:17.908,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:34:17.908,11
1152,2015-07-29,19:34:18.016,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:34:18.016,11
1153,2015-07-29,19:34:21.249,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:34:21.249,4
1154,2015-07-29,19:34:24.497,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:34:24.497,11
1155,2015-07-29,19:34:24.586,Informativo,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:57495,E40,Received connection request /<*>:<*>,2015-07-29 19:34:24.586,4
1156,2015-07-29,19:34:24.697,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:34:24.697,2
1157,2015-07-29,19:34:24.698,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:34:24.698,11
1158,2015-07-29,19:34:24.699,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:34:24.699,4
1159,2015-07-29,19:34:27.838,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:34:27.838,2
1160,2015-07-29,19:34:27.928,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:34:27.928,2
1161,2015-07-29,19:34:28.035,Informativo,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:45334,E40,Received connection request /<*>:<*>,2015-07-29 19:34:28.035,4
1162,2015-07-29,19:34:28.037,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:34:28.037,4
1163,2015-07-29,19:34:31.268,Informativo,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:57523,E40,Received connection request /<*>:<*>,2015-07-29 19:34:31.268,4
1164,2015-07-29,19:34:31.382,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:34:31.382,7
1165,2015-07-29,19:34:34.517,Informativo,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:32868,E40,Received connection request /<*>:<*>,2015-07-29 19:34:34.517,4
1166,2015-07-29,19:34:34.610,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:34:34.610,11
1167,2015-07-29,19:34:34.723,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:34:34.723,7
1168,2015-07-29,19:34:35.197,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:34:35.197,11
1169,2015-07-29,19:34:37.858,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:34:37.858,11
1170,2015-07-29,19:34:37.859,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:34:37.859,4
1171,2015-07-29,19:34:41.198,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:34:41.198,7
1172,2015-07-29,19:34:44.628,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:34:44.628,11
1173,2015-07-29,19:34:44.742,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:34:44.742,2
1174,2015-07-29,19:34:47.879,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:34:47.879,11
1175,2015-07-29,19:34:48.076,Informativo,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:45406,E40,Received connection request /<*>:<*>,2015-07-29 19:34:48.076,4
1176,2015-07-29,19:34:54.565,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:34:54.565,7
1177,2015-07-29,19:34:54.649,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:34:54.649,2
1178,2015-07-29,19:34:54.649,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:34:54.649,7
1179,2015-07-29,19:35:01.238,Informativo,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:32964,E40,Received connection request /<*>:<*>,2015-07-29 19:35:01.238,4
1180,2015-07-29,19:35:01.244,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:35:01.244,11
1181,2015-07-29,19:35:04.781,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:35:04.781,4
1182,2015-07-29,19:35:08.008,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:35:08.008,11
1183,2015-07-29,19:35:11.348,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:35:11.348,11
1184,2015-07-29,19:35:11.352,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:35:11.352,7
1185,2015-07-29,19:35:11.461,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:35:11.461,11
1186,2015-07-29,19:35:14.605,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:35:14.605,4
1187,2015-07-29,19:35:14.606,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:35:14.606,11
1188,2015-07-29,19:35:14.692,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:35:14.692,4
1189,2015-07-29,19:35:14.798,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:35:14.798,4
1190,2015-07-29,19:35:14.801,Informativo,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:45509,E40,Received connection request /<*>:<*>,2015-07-29 19:35:14.801,4
1191,2015-07-29,19:35:14.802,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:35:14.802,11
1192,2015-07-29,19:35:17.946,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:35:17.946,2
1193,2015-07-29,19:35:18.136,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:35:18.136,2
1194,2015-07-29,19:35:24.626,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:35:24.626,11
1195,2015-07-29,19:35:24.818,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:35:24.818,7
1196,2015-07-29,19:35:24.822,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:35:24.822,2
1197,2015-07-29,19:35:28.049,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:35:28.049,7
1198,2015-07-29,19:35:28.160,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:35:28.160,4
1199,2015-07-29,19:35:28.162,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:35:28.162,7
1200,2015-07-29,19:35:31.307,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:35:31.307,2
1201,2015-07-29,19:35:31.389,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:35:31.389,11
1202,2015-07-29,19:35:34.731,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:35:34.731,11
1203,2015-07-29,19:35:34.735,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:35:34.735,4
1204,2015-07-29,19:35:34.839,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:35:34.839,7
1205,2015-07-29,19:35:34.842,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:35:34.842,7
1206,2015-07-29,19:35:41.328,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:35:41.328,2
1207,2015-07-29,19:35:41.411,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:35:41.411,4
1208,2015-07-29,19:35:41.523,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:35:41.523,4
1209,2015-07-29,19:35:44.864,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:35:44.864,2
1210,2015-07-29,19:35:48.007,Informativo,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:33138,E40,Received connection request /<*>:<*>,2015-07-29 19:35:48.007,4
1211,2015-07-29,19:35:48.009,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:35:48.009,7
1212,2015-07-29,19:35:48.094,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:35:48.094,7
1213,2015-07-29,19:35:51.543,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:35:51.543,11
1214,2015-07-29,19:35:54.882,Informativo,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:45651,E40,Received connection request /<*>:<*>,2015-07-29 19:35:54.882,4
1215,2015-07-29,19:35:54.885,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:35:54.885,7
1216,2015-07-29,19:36:01.368,Informativo,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:33186,E40,Received connection request /<*>:<*>,2015-07-29 19:36:01.368,4
1217,2015-07-29,19:36:01.453,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:36:01.453,2
1218,2015-07-29,19:36:04.906,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:36:04.906,2
