Content,Level,datetime,content_length,source
Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.10660437,Informativo,2015-10-18 18:02:46.000,7,Hadoop
Got allocated containers 1,Informativo,2015-10-18 18:02:47.000,4,Hadoop
Assigned container container_1445144423722_0020_01_000005 to attempt_1445144423722_0020_m_000003_0,Informativo,2015-10-18 18:02:47.000,5,Hadoop
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:02:47.000,4,Hadoop
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:02:47.000,8,Hadoop
After Scheduling: PendingReds:1 ScheduledMaps:6 ScheduledReds:0 AssignedMaps:4 AssignedReds:0 CompletedMaps:0 CompletedReds:0 ContAlloc:4 ContRel:0 HostLocal:1 RackLocal:3,Informativo,2015-10-18 18:02:47.000,13,Hadoop
Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,Informativo,2015-10-18 18:02:47.000,4,Hadoop
attempt_1445144423722_0020_m_000003_0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,Informativo,2015-10-18 18:02:47.000,7,Hadoop
Processing the event EventType: CONTAINER_REMOTE_LAUNCH for container container_1445144423722_0020_01_000005 taskAttempt attempt_1445144423722_0020_m_000003_0,Informativo,2015-10-18 18:02:47.000,10,Hadoop
Launching attempt_1445144423722_0020_m_000003_0,Informativo,2015-10-18 18:02:47.000,2,Hadoop
Opening proxy : MSRA-SA-41.fareast.corp.microsoft.com:7109,Informativo,2015-10-18 18:02:47.000,4,Hadoop
Shuffle port returned by ContainerManager for attempt_1445144423722_0020_m_000003_0 : 13562,Informativo,2015-10-18 18:02:47.000,9,Hadoop
TaskAttempt: [attempt_1445144423722_0020_m_000003_0] using containerId: [container_1445144423722_0020_01_000005 on NM: [MSRA-SA-41.fareast.corp.microsoft.com:7109],Informativo,2015-10-18 18:02:47.000,8,Hadoop
attempt_1445144423722_0020_m_000003_0 TaskAttempt Transitioned from ASSIGNED to RUNNING,Informativo,2015-10-18 18:02:47.000,7,Hadoop
ATTEMPT_START task_1445144423722_0020_m_000003,Informativo,2015-10-18 18:02:47.000,2,Hadoop
task_1445144423722_0020_m_000003 Task Transitioned from SCHEDULED to RUNNING,Informativo,2015-10-18 18:02:47.000,7,Hadoop
"getResources() for application_1445144423722_0020: ask=4 release= 0 newContainers=0 finishedContainers=0 resourcelimit=<memory:0, vCores:-27> knownNMs=4",Informativo,2015-10-18 18:02:48.000,11,Hadoop
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:02:48.000,4,Hadoop
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:02:48.000,8,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.10635664,Informativo,2015-10-18 18:02:49.000,7,Hadoop
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:02:49.000,4,Hadoop
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:02:49.000,8,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.1066108,Informativo,2015-10-18 18:02:49.000,7,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.10660437,Informativo,2015-10-18 18:02:50.000,7,Hadoop
Auth successful for job_1445144423722_0020 (auth:SIMPLE),Informativo,2015-10-18 18:02:50.000,5,Hadoop
JVM with ID : jvm_1445144423722_0020_m_000005 asked for a task,Informativo,2015-10-18 18:02:50.000,9,Hadoop
JVM with ID: jvm_1445144423722_0020_m_000005 given task: attempt_1445144423722_0020_m_000003_0,Informativo,2015-10-18 18:02:50.000,7,Hadoop
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:02:50.000,4,Hadoop
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:02:50.000,8,Hadoop
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:02:51.000,4,Hadoop
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:02:51.000,8,Hadoop
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:02:52.000,4,Hadoop
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:02:52.000,8,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.10635664,Informativo,2015-10-18 18:02:52.000,7,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.1066108,Informativo,2015-10-18 18:02:53.000,7,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.10660437,Informativo,2015-10-18 18:02:53.000,7,Hadoop
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:02:53.000,4,Hadoop
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:02:53.000,8,Hadoop
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:02:54.000,4,Hadoop
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:02:54.000,8,Hadoop
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:02:55.000,4,Hadoop
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:02:55.000,8,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.10635664,Informativo,2015-10-18 18:02:56.000,7,Hadoop
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:02:56.000,4,Hadoop
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:02:56.000,8,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.10875365,Informativo,2015-10-18 18:02:57.000,7,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.10660437,Informativo,2015-10-18 18:02:57.000,7,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.106493875,Informativo,2015-10-18 18:02:57.000,7,Hadoop
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:02:58.000,4,Hadoop
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:02:58.000,8,Hadoop
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:02:59.000,4,Hadoop
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:02:59.000,8,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.10635664,Informativo,2015-10-18 18:02:59.000,7,Hadoop
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:03:00.000,4,Hadoop
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:03:00.000,8,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.14981231,Informativo,2015-10-18 18:03:00.000,7,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.13841225,Informativo,2015-10-18 18:03:00.000,7,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.106493875,Informativo,2015-10-18 18:03:00.000,7,Hadoop
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:03:01.000,4,Hadoop
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:03:01.000,8,Hadoop
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:03:02.000,4,Hadoop
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:03:02.000,8,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.1430594,Informativo,2015-10-18 18:03:03.000,7,Hadoop
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:03:03.000,4,Hadoop
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:03:03.000,8,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.19084874,Informativo,2015-10-18 18:03:03.000,7,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.106493875,Informativo,2015-10-18 18:03:03.000,7,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.17293417,Informativo,2015-10-18 18:03:03.000,7,Hadoop
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:03:04.000,4,Hadoop
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:03:04.000,8,Hadoop
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:03:05.000,4,Hadoop
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:03:05.000,8,Hadoop
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:03:06.000,4,Hadoop
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:03:06.000,8,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.1795899,Informativo,2015-10-18 18:03:06.000,7,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.17982168,Informativo,2015-10-18 18:03:06.000,7,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.19211523,Informativo,2015-10-18 18:03:07.000,7,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.19212553,Informativo,2015-10-18 18:03:07.000,7,Hadoop
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:03:07.000,4,Hadoop
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:03:07.000,8,Hadoop
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:03:08.000,4,Hadoop
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:03:08.000,8,Hadoop
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:03:09.000,4,Hadoop
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:03:09.000,8,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.19209063,Informativo,2015-10-18 18:03:09.000,7,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.19158794,Informativo,2015-10-18 18:03:10.000,7,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.19211523,Informativo,2015-10-18 18:03:10.000,7,Hadoop
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:03:10.000,4,Hadoop
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:03:10.000,8,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.19212553,Informativo,2015-10-18 18:03:10.000,7,Hadoop
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:03:11.000,4,Hadoop
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:03:11.000,8,Hadoop
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:03:12.000,4,Hadoop
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:03:12.000,8,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.19209063,Informativo,2015-10-18 18:03:12.000,7,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.19158794,Informativo,2015-10-18 18:03:13.000,7,Hadoop
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:03:13.000,4,Hadoop
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:03:13.000,8,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.19211523,Informativo,2015-10-18 18:03:13.000,7,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.19212553,Informativo,2015-10-18 18:03:14.000,7,Hadoop
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:03:14.000,4,Hadoop
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:03:14.000,8,Hadoop
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:03:15.000,4,Hadoop
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:03:15.000,8,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.20639901,Informativo,2015-10-18 18:03:15.000,7,Hadoop
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:03:16.000,4,Hadoop
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:03:16.000,8,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.19158794,Informativo,2015-10-18 18:03:17.000,7,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.19211523,Informativo,2015-10-18 18:03:17.000,7,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.19212553,Informativo,2015-10-18 18:03:17.000,7,Hadoop
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:03:17.000,4,Hadoop
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:03:17.000,8,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.27765483,Informativo,2015-10-18 18:03:18.000,7,Hadoop
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:03:18.000,4,Hadoop
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:03:18.000,8,Hadoop
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:03:20.000,4,Hadoop
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:03:20.000,8,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.19158794,Informativo,2015-10-18 18:03:20.000,7,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.19211523,Informativo,2015-10-18 18:03:21.000,7,Hadoop
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:03:21.000,4,Hadoop
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:03:21.000,8,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.19212553,Informativo,2015-10-18 18:03:21.000,7,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.27765483,Informativo,2015-10-18 18:03:22.000,7,Hadoop
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:03:22.000,4,Hadoop
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:03:22.000,8,Hadoop
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:03:23.000,4,Hadoop
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:03:23.000,8,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.19158794,Informativo,2015-10-18 18:03:24.000,7,Hadoop
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:03:24.000,4,Hadoop
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:03:24.000,8,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.19211523,Informativo,2015-10-18 18:03:24.000,7,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.27765483,Informativo,2015-10-18 18:03:25.000,7,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.19212553,Informativo,2015-10-18 18:03:25.000,7,Hadoop
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:03:25.000,4,Hadoop
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:03:25.000,8,Hadoop
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:03:26.000,4,Hadoop
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:03:26.000,8,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.19158794,Informativo,2015-10-18 18:03:27.000,7,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.19211523,Informativo,2015-10-18 18:03:28.000,7,Hadoop
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:03:28.000,4,Hadoop
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:03:28.000,8,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.358454,Informativo,2015-10-18 18:03:28.000,7,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.19212553,Informativo,2015-10-18 18:03:28.000,7,Hadoop
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:03:29.000,4,Hadoop
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:03:29.000,8,Hadoop
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:03:30.000,4,Hadoop
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:03:30.000,8,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.36323506,Informativo,2015-10-18 18:03:31.000,7,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.19158794,Informativo,2015-10-18 18:03:31.000,7,Hadoop
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:03:31.000,4,Hadoop
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:03:31.000,8,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.19211523,Informativo,2015-10-18 18:03:32.000,7,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.19212553,Informativo,2015-10-18 18:03:32.000,7,Hadoop
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:03:32.000,4,Hadoop
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:03:32.000,8,Hadoop
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:03:34.000,4,Hadoop
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:03:34.000,8,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.36323506,Informativo,2015-10-18 18:03:34.000,7,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.19158794,Informativo,2015-10-18 18:03:34.000,7,Hadoop
"Recalculating schedule, headroom=<memory:0, vCores:-27>",Informativo,2015-10-18 18:03:35.000,4,Hadoop
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Informativo,2015-10-18 18:03:35.000,8,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.20757815,Informativo,2015-10-18 18:03:35.000,7,Hadoop
Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.19212553,Informativo,2015-10-18 18:03:36.000,7,Hadoop
